risk_score,risk_level,ml_contribution,anomaly_contribution,rule_contribution,ml_fraud_prob,is_flagged,risk_factors,isFraud
6.8,LOW,0.21,6.59,0,0.0043,False,[],0
35.18,LOW,0.0,5.18,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.3,LOW,0.01,6.29,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.81,LOW,0.0,5.81,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.58,LOW,0.16,5.42,30,0.0032,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.9,LOW,0.0,5.9,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.75,LOW,0.01,5.74,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.06,LOW,0.01,5.05,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.18,LOW,0.0,5.18,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.31,LOW,0.0,6.31,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.73,LOW,0.01,5.72,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
7.37,LOW,0.19,7.18,0,0.0039,False,[],0
35.83,LOW,0.01,5.83,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.12,LOW,0.0,5.12,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.81,LOW,0.0,6.81,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.02,LOW,0.08,4.94,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
27.09,LOW,3.5,6.58,17,0.0701,False,"['>90% of balance transferred', 'Destination had zero balance']",0
35.85,LOW,0.01,5.84,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
38.61,LOW,0.0,8.61,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
14.31,LOW,0.42,6.89,7,0.0084,False,['Destination had zero balance'],0
35.79,LOW,0.01,5.79,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.55,LOW,0.06,5.49,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.51,LOW,0.0,5.51,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.33,LOW,0.17,7.15,0,0.0035,False,[],0
36.3,LOW,0.0,6.3,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
14.59,LOW,0.0,7.59,7,0.0,False,['Destination had zero balance'],0
37.1,LOW,0.36,6.74,30,0.0071,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.51,LOW,0.22,5.29,30,0.0043,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.06,LOW,0.08,4.97,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.08,LOW,0.01,5.07,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.32,LOW,0.08,7.23,0,0.0017,False,[],0
35.33,LOW,0.01,5.32,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.02,LOW,0.0,6.02,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.32,LOW,0.11,7.21,0,0.0022,False,[],0
35.62,LOW,0.0,5.62,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.04,LOW,0.96,5.08,30,0.0193,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.6,LOW,0.08,5.52,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.2,LOW,0.0,5.2,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
8.08,LOW,0.0,8.08,0,0.0,False,[],0
7.98,LOW,0.25,7.72,0,0.0051,False,[],0
35.45,LOW,0.06,5.39,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.74,LOW,0.0,6.74,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.74,LOW,0.0,6.74,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.55,LOW,0.0,5.55,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.85,LOW,0.01,6.85,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.55,LOW,0.2,5.34,30,0.004,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.72,LOW,0.01,5.71,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.99,LOW,0.08,4.9,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.39,LOW,0.17,5.22,30,0.0034,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
14.85,LOW,0.35,7.51,7,0.007,False,['Destination had zero balance'],0
37.49,LOW,0.0,7.49,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.47,LOW,0.01,5.47,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.16,LOW,0.27,4.89,30,0.0054,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.53,LOW,1.13,5.39,30,0.0226,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.63,LOW,0.11,5.52,30,0.0021,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
40.73,MEDIUM,0.54,10.19,30,0.0108,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'High-frequency destination account', 'Very large transaction (>Rs.1M)']",0
6.94,LOW,0.37,6.58,0,0.0073,False,[],0
35.36,LOW,0.25,5.11,30,0.005,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.54,LOW,0.08,5.46,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.2,LOW,0.08,5.12,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
39.66,LOW,0.14,9.52,30,0.0028,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
35.49,LOW,0.01,5.48,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.54,LOW,0.5,5.04,30,0.01,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.97,LOW,0.6,5.37,30,0.0121,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.36,LOW,0.0,6.36,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.2,LOW,0.08,5.11,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.04,LOW,0.0,7.04,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.11,LOW,0.0,5.11,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.17,LOW,0.06,5.11,30,0.0012,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.3,LOW,0.0,5.3,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.16,LOW,0.08,7.08,0,0.0017,False,[],0
36.61,LOW,0.01,6.61,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
37.54,LOW,0.0,7.54,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.57,LOW,0.01,6.56,30,0.0002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
37.41,LOW,0.0,7.41,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.81,LOW,0.24,6.57,0,0.0048,False,[],0
7.85,LOW,0.35,7.5,0,0.007,False,[],0
35.33,LOW,0.06,5.27,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
8.11,LOW,0.03,8.08,0,0.0005,False,[],0
6.97,LOW,0.0,6.97,0,0.0,False,[],0
35.66,LOW,0.05,5.62,30,0.0009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.16,LOW,0.2,4.97,30,0.0039,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.41,LOW,0.06,5.35,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.5,LOW,0.01,5.5,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.71,LOW,0.01,6.71,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
7.66,LOW,0.25,7.41,0,0.0051,False,[],0
35.85,LOW,0.01,5.85,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.16,LOW,0.01,6.15,30,0.0002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.78,LOW,0.0,6.78,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.62,LOW,0.05,6.56,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.7,LOW,0.05,5.65,30,0.0009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
37.15,LOW,0.0,7.15,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.77,LOW,0.01,5.77,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.64,LOW,0.08,5.56,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.61,LOW,0.0,5.61,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.32,LOW,0.05,6.27,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.38,LOW,0.08,5.3,30,0.0016,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.41,LOW,0.01,5.4,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
8.22,LOW,0.0,8.22,0,0.0,False,[],0
6.84,LOW,0.34,6.5,0,0.0067,False,[],0
35.24,LOW,0.08,5.15,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.95,LOW,0.01,5.95,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
39.56,LOW,0.51,9.06,30,0.0101,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
35.33,LOW,0.0,5.33,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.14,LOW,0.08,5.06,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.37,LOW,0.0,6.37,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.9,LOW,0.0,5.9,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.12,LOW,0.0,5.12,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.84,LOW,0.01,5.83,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
